time,row,col,demand
158,2,1,11
724,2,7,354
585,4,6,0
486,4,3,100
282,2,3,41
220,5,1,0
328,3,1,0
337,7,3,21
171,0,0,0
719,2,3,303
274,7,6,79
293,3,2,0
336,5,0,0
420,2,3,24
551,2,1,15
377,3,0,0
169,6,1,0
107,1,0,0
16,3,1,0
157,0,2,153
4,2,1,0
709,1,2,0
40,1,5,654
311,3,4,92
480,5,0,0
274,1,5,5
487,3,0,0
548,2,2,40
445,1,0,0
509,6,5,15
440,5,6,0
0,4,6,0
173,7,7,4
569,7,1,0
9,0,4,570
239,4,6,26
87,4,4,79
118,7,1,0
19,1,1,0
578,5,4,44
691,1,4,0
647,2,3,49
327,0,5,109
124,1,6,4
500,2,6,376
274,0,2,9
493,5,3,14
367,6,5,0
8,0,7,38
67,4,4,160
600,6,3,0
272,0,2,9
703,5,3,13
245,7,1,0
513,6,7,0
62,0,1,3
627,0,5,86
240,2,2,17
267,7,5,14
694,7,4,21
50,6,5,9
127,5,2,4
523,2,7,143
473,2,2,48
510,5,2,9
244,1,7,14
709,5,4,13
95,7,5,47
263,5,0,0
208,2,3,177
213,5,5,85
19,2,6,1838
501,3,7,117
564,6,1,0
686,0,2,0
408,1,6,1107
124,7,4,0
227,5,5,0
568,6,7,110
4,3,6,0
217,2,3,42
301,1,6,107
148,6,3,0
22,6,1,0
197,5,0,0
646,1,6,49
119,1,4,4
633,7,1,0
314,0,7,109
45,6,7,14
443,4,6,0
136,6,0,0
572,5,3,26
626,3,4,175
339,1,0,0
558,2,5,26
679,3,3,12
608,1,5,18
96,4,6,20
554,7,1,0
328,1,2,51
155,0,7,114
634,0,0,0
183,6,7,4
180,2,5,31
548,2,5,240
116,1,0,6
51,3,7,15
390,2,3,41
320,7,3,0
248,3,2,0
596,3,4,115
710,3,0,0
217,7,1,0
508,6,6,0
675,5,5,33
147,2,1,0
403,2,0,0
528,3,5,584
666,0,3,286
572,7,0,0
133,3,0,39
247,1,3,0
321,4,3,0
17,3,3,49
467,3,2,0
549,4,1,31
680,6,6,0
399,6,5,18
142,1,2,28
436,1,6,40
521,4,5,152
10,0,5,363
207,5,2,0
87,4,2,0
668,0,2,12
682,5,1,0
422,3,3,75
670,3,5,1376
2,0,2,0
147,2,5,7
168,1,5,103
555,3,4,110
664,5,4,51
115,4,4,33
69,6,0,0
399,4,5,83
207,4,1,8
683,4,6,0
635,2,1,0
23,2,1,0
675,5,6,41
175,0,6,0
102,6,3,0
554,0,5,177
167,6,4,14
161,6,5,18
667,4,7,153
474,7,7,8
711,3,4,0
485,4,7,81
265,5,7,9
303,0,4,74
267,1,3,38
55,2,0,0
695,6,7,74
421,0,7,43
419,5,2,0
416,0,3,0
74,4,2,28
7,4,4,0
684,1,4,33
730,4,3,213
369,4,5,7
650,2,5,122
731,1,6,82
359,6,3,6
191,6,4,7
310,1,0,6
172,2,0,0
219,5,4,26
531,3,0,0
108,6,7,4
204,1,6,25
327,4,3,32
712,0,2,0
476,7,1,0
113,6,0,0
3,3,6,3
362,0,7,148
648,4,2,12
306,7,3,0
408,4,6,539
502,1,2,64
150,1,1,0
27,2,7,6
244,5,0,0
421,1,2,70
100,3,2,0
232,5,0,0
292,4,5,83
84,3,1,16
318,2,1,0
520,1,5,281
409,4,7,195
431,5,6,282
726,6,6,259
26,2,7,20
729,4,4,132
534,6,6,0
573,0,7,219
607,6,2,0
470,3,5,130
502,4,7,64
699,4,2,0
424,4,4,31
122,6,0,0
16,0,2,68
468,1,7,34
102,7,6,23
11,0,1,0
490,4,5,14
363,6,3,0
337,5,6,233
45,5,6,147
120,4,3,46
586,7,1,0
359,1,7,222
442,3,5,13
543,2,0,0
310,1,6,451
164,6,2,0
1,4,5,5
189,3,0,4
250,1,5,17
390,6,1,0
563,6,7,0
276,1,6,9
696,0,6,350
683,2,1,0
140,6,7,0
169,3,6,62
250,1,1,5
530,0,0,9
704,6,0,0
574,6,1,0
342,2,3,33
675,1,0,0
16,5,4,19
306,4,1,0
615,5,0,0
688,3,3,74
669,0,5,274
645,3,0,0
332,4,6,145
345,7,7,0
365,3,1,7
1,1,7,3
52,0,2,0
344,4,3,21
639,2,5,78
196,5,2,0
325,6,0,0
582,1,0,0
101,2,6,0
557,7,3,0
95,6,4,4
259,1,5,50
20,4,6,579
684,1,0,0
264,0,4,32
685,0,7,181
209,3,6,166
62,0,0,34
132,3,2,4
241,2,0,0
111,7,0,0
396,2,0,0
552,6,0,0
371,2,1,0
568,0,5,142
113,4,1,0
346,6,1,108
721,1,6,340
377,6,2,0
426,0,1,12
629,7,7,0
272,0,6,5
517,1,4,61
94,1,1,0
474,6,7,42
493,7,2,0
247,5,7,0
691,4,2,0
553,4,5,200
434,2,6,124
381,2,2,35
458,6,3,0
10,6,1,0
168,2,7,31
473,2,5,146
569,7,3,0
518,6,5,23
217,1,5,47
66,4,7,397
22,0,3,30
506,5,0,0
285,5,6,47
672,2,1,12
340,7,1,0
236,5,1,8
594,1,0,0
467,2,4,8
207,7,6,12
233,2,5,13
54,6,4,0
269,7,0,0
316,1,2,57
595,1,4,34
81,0,1,4
97,2,6,27
596,2,5,193
170,7,0,0
441,2,0,0
579,2,2,54
199,7,6,0
268,4,0,0
179,2,5,15
181,3,4,7
0,4,4,27
154,7,7,4
4,7,0,0
558,1,4,0
512,3,2,0
113,0,3,37
425,1,6,87
354,7,2,0
427,2,2,24
310,0,1,6
204,3,5,48
62,0,6,186
207,1,2,93
226,6,1,0
686,6,2,0
10,3,6,155
289,4,2,0
322,1,3,0
65,7,2,0
413,7,4,7
638,4,0,0
337,2,5,173
127,6,2,0
299,3,6,15
607,1,7,46
116,5,1,17
703,0,1,35
364,2,7,50
337,1,4,71
570,7,5,0
659,5,7,0
229,5,2,0
486,2,0,0
680,1,4,0
575,1,4,152
168,3,4,50
72,1,5,41
446,0,7,13
297,2,6,0
686,4,4,0
168,3,7,15
381,2,4,39
313,1,3,42
397,7,0,0
550,5,2,31
60,5,3,15
566,6,0,0
559,7,5,0
438,5,0,0
397,0,0,0
582,2,1,0
255,7,4,5
404,4,4,89
466,5,5,0
171,1,1,0
642,3,5,67
668,3,6,561
391,1,3,11
145,4,2,0
104,6,7,29
102,3,3,0
388,2,5,48
488,0,0,0
725,6,0,0
7,0,7,0
361,2,0,17
565,1,7,194
353,5,1,10
708,4,6,22
80,0,5,6
135,4,2,17
581,1,7,17
350,4,3,37
53,6,6,6
403,5,4,23
378,1,4,57
81,4,6,41
525,1,6,228
468,5,7,42
150,3,6,4
436,7,4,8
425,6,0,0
74,1,6,10
497,3,2,0
706,3,5,212
438,0,3,25
605,3,3,36
422,5,4,51
563,3,6,52
192,2,7,53
693,6,1,0
88,2,5,148
652,7,5,20
300,2,0,0
377,5,5,142
535,7,5,0
296,0,6,0
150,3,4,7
647,7,0,0
148,1,1,0
554,0,2,84
571,2,6,368
331,6,3,0
217,3,1,0
438,2,3,20
490,4,1,0
505,2,5,266
700,7,0,0
657,2,5,0
361,2,2,68
223,4,6,5
277,3,2,9
435,1,2,58
158,1,7,91
476,1,0,0
500,2,2,28
462,7,6,8
470,5,7,13
228,6,3,0
471,3,4,61
571,2,5,252
23,2,4,30
476,2,2,48
354,7,7,10
388,6,7,7
523,3,3,137
685,4,5,95
388,1,2,37
370,3,7,0
11,2,4,483
162,6,4,0
645,4,0,0
295,3,6,15
49,1,1,0
645,7,6,30
45,1,5,290
407,7,7,23
311,6,3,6
587,1,5,10
324,1,3,71
248,4,3,5
440,0,2,0
613,2,7,18
172,7,2,0
536,6,6,0
628,1,5,97
464,0,2,0
108,6,3,0
451,6,5,40
255,2,6,72
692,0,3,0
407,2,2,66
416,7,4,0
710,1,7,22
178,2,6,0
605,3,0,0
595,5,3,0
163,1,2,51
598,3,7,115
259,0,2,22
228,2,5,21
56,3,1,3
27,7,2,0
260,6,5,17
172,4,2,0
618,6,1,0
433,1,2,164
711,2,6,22
138,6,7,24
168,6,3,0
73,4,4,26
700,3,0,0
592,1,5,193
193,4,3,25
13,3,7,186
627,5,6,37
652,0,1,0
251,3,2,14
55,6,1,0
552,1,4,42
418,2,7,0
140,6,4,4
203,5,5,8
333,5,6,145
416,1,4,7
372,0,0,7
405,7,5,18
522,4,0,0
287,1,4,18
358,2,7,54
308,1,2,55
155,2,6,238
425,1,5,144
648,0,2,12
488,4,2,36
41,7,5,6
255,5,0,0
581,5,7,34
277,6,6,32
52,3,1,0
642,5,7,19
119,0,4,54
97,1,4,10
231,1,4,16
587,4,1,34
264,6,4,29
471,6,5,61
270,1,3,0
426,4,6,70
312,6,1,0
315,1,6,77
566,0,4,58
385,6,5,11
723,6,0,0
59,1,2,115
595,3,0,0
305,6,3,0
103,5,0,0
47,5,6,43
528,1,2,31
232,0,4,0
433,0,4,91
291,7,7,0
262,7,7,5
670,1,4,122
602,6,5,110
609,6,4,0
388,4,4,37
378,7,1,0
1,1,0,0
634,6,7,0
384,2,6,1222
574,6,5,26
263,0,6,44
694,7,5,21
111,3,7,54
608,6,0,0
617,3,0,0
429,5,0,0
298,6,0,0
269,6,2,0
248,3,7,9
176,0,0,0
648,2,4,122
466,7,2,0
34,6,7,120
408,1,0,7
641,6,4,19
67,5,2,3
531,5,4,9
532,0,2,49
111,5,4,4
712,6,3,0
61,6,0,0
488,6,1,8
649,6,6,39
250,1,6,22
440,0,3,20
351,2,5,114
32,4,2,0
195,1,5,25
664,4,5,153
445,3,0,0
19,3,6,865
675,3,2,54
50,5,1,3
70,1,2,90
566,3,3,84
440,4,4,13
225,7,2,0
377,2,4,120
19,5,6,374
677,4,6,21
234,2,3,47
199,5,7,0
66,5,2,6
33,6,7,32
181,1,2,4
581,7,5,27
200,6,4,0
380,4,5,28
678,5,5,41
668,7,4,39
171,1,2,0
343,3,1,0
285,2,6,32
713,5,7,0
302,2,4,324
605,4,6,57
86,2,6,1049
280,6,6,0
409,2,6,763
386,0,0,0
331,7,1,0
562,1,5,0
82,2,2,152
659,4,7,12
225,6,0,0
77,0,4,0
228,6,7,5
555,4,3,74
300,6,7,0
309,1,1,15
463,0,7,8
317,7,4,10
522,6,7,29
205,7,0,0
312,1,3,119
169,1,0,0
660,7,2,0
77,2,5,0
684,1,2,41
340,1,1,10
441,1,1,0
67,7,7,64
674,1,6,214
280,4,5,29
8,5,3,3
348,3,7,6
131,0,6,80
198,7,1,0
569,1,3,74
440,7,7,0
410,3,5,700
161,1,3,55
333,4,4,61
700,1,6,640
292,6,1,0
313,6,2,0
507,7,2,0
345,6,2,0
138,7,7,11
649,2,6,204
427,5,7,43
449,2,6,78
473,1,6,151
401,3,5,138
509,6,0,0
381,1,3,107
243,0,7,5
162,0,4,69
682,6,6,0
377,0,0,170
229,6,5,16
175,0,1,0
621,5,4,18
721,3,0,0
57,0,3,271
505,3,6,190
37,6,3,9
705,3,1,35
561,7,4,0
493,4,6,28
583,4,1,0
40,5,7,138
498,4,2,0
484,0,4,59
168,4,1,7
252,4,0,0
76,2,4,4
308,4,0,0
257,1,1,5
470,1,5,151
232,7,2,0
161,3,4,98
94,4,7,35
432,7,7,73
486,6,1,0
333,2,1,6
312,6,4,6
82,1,4,111
722,2,3,213
641,1,5,78
264,4,5,52
139,1,3,76
15,4,4,19
538,7,5,0
707,4,1,0
663,4,0,0
723,7,5,309
134,6,1,0
570,7,6,10
14,4,3,181
267,4,7,29
322,6,6,6
395,5,7,7
130,2,7,122
209,4,0,8
404,0,2,23
690,7,1,0
87,7,3,0
66,2,0,3
360,1,2,68
109,1,0,4
286,1,0,0
434,5,2,0
73,2,3,16
135,0,6,168
363,2,1,7
473,7,1,0
537,1,3,0
576,1,5,650
678,5,7,0
664,0,6,204
286,4,5,38
51,4,5,6
319,1,7,16
588,7,1,0
257,5,6,325
201,5,5,0
404,1,5,149
471,3,0,0
622,2,0,0
636,0,2,0
627,5,5,37
211,7,0,0
328,2,6,119
34,7,0,0
581,7,3,0
85,4,0,4
522,5,5,67
378,3,5,120
508,5,2,29
545,1,5,144
55,2,1,0
144,2,2,41
340,3,1,6
627,2,0,0
676,4,3,66
508,4,4,53
189,6,4,4
686,3,4,0
566,7,7,10
415,7,2,0
359,7,4,10
221,2,4,5
722,5,3,14
203,7,7,0
297,7,2,0
26,0,5,9
141,5,5,87
700,4,2,0
383,3,7,35
514,2,7,0
591,1,6,132
333,1,5,309
661,4,6,39
413,7,6,19
566,4,7,26
721,5,4,14
720,3,7,73
490,7,2,0
118,0,3,46
159,2,6,377
439,6,3,0
338,7,4,0
601,4,5,185
49,4,4,6
644,0,5,30
20,4,4,24
43,4,7,347
213,7,0,0
5,4,3,0
411,5,4,43
290,2,1,0
194,3,4,20
228,7,1,0
300,2,2,58
461,3,6,56
69,3,0,3
432,5,2,0
203,4,3,12
485,5,4,14
510,5,3,0
147,6,6,4
501,4,0,28
293,1,4,9
584,1,5,0
407,6,7,18
392,4,7,0
54,5,6,3
303,1,5,132
693,4,7,41
533,0,6,80
448,0,2,8
609,3,6,11
424,5,1,0
301,5,3,34
550,3,7,65
202,5,5,5
143,7,7,4
460,2,0,0
195,0,3,12
512,0,7,0
685,4,3,128
232,2,7,68
225,5,3,0
473,7,5,0
77,2,1,0
339,2,5,81
261,5,4,27
569,2,1,10
492,6,4,28
555,1,1,16
165,1,3,183
198,5,1,0
543,2,2,144
124,4,4,4
178,5,1,0
376,3,6,159
61,1,5,132
252,0,1,0
323,2,4,6
294,6,2,9
568,2,7,252
273,0,0,0
543,6,7,25
724,6,7,36
360,5,7,35
582,7,7,0
253,2,0,0
190,2,5,62
562,6,3,16
361,6,7,0
194,5,0,0
360,1,1,7
620,2,1,18
632,0,6,30
310,7,7,55
537,3,4,0
429,2,3,94
97,6,1,0
316,4,1,20
606,4,0,11
111,3,3,23
328,3,0,0
279,7,3,0
70,4,0,3
347,6,2,0
730,6,7,14
184,1,5,19
208,4,5,209
619,0,2,18
187,6,1,0
155,2,2,30
229,7,2,0
131,4,7,261
346,5,1,0
195,3,1,0
74,0,6,10
255,6,5,27
162,0,7,249
545,1,2,55
495,0,5,153
731,5,4,118
537,4,3,0
548,5,7,209
670,3,3,51
115,0,1,4
156,1,0,0
438,5,1,0
465,6,6,0
45,3,7,61
579,3,0,0
115,4,1,17
710,5,5,13
193,0,0,0
672,2,4,86
290,7,1,0
466,1,0,0
519,1,1,23
437,4,0,0
632,2,3,0
653,7,0,0
514,7,3,0
553,3,1,10
502,6,1,0
137,5,4,11
557,5,7,26
550,5,3,15
473,2,4,159
421,4,1,7
367,1,2,0
146,0,5,11
7,0,0,3
394,4,7,0
306,6,6,6
510,7,3,0
632,1,7,0
328,0,4,93
212,3,7,68
535,6,3,0
484,2,5,59
558,0,0,0
166,0,0,0
90,0,1,16
402,1,4,18
87,0,1,6
661,5,3,12
240,2,0,0
708,4,4,22
615,4,3,18
500,5,0,0
276,0,4,38
503,4,5,245
47,5,5,25
142,2,5,91
687,1,5,0
298,0,3,0
591,0,5,166
228,0,5,8
507,2,3,15
426,0,6,188
507,3,7,53
469,4,2,0
330,4,5,57
693,7,0,0
581,4,0,0
713,3,0,0
117,4,4,27
480,3,3,81
518,6,1,0
230,6,3,0
78,2,3,4
144,0,6,37
305,4,3,123
258,7,7,9
398,1,0,0
206,1,0,0
474,0,3,90
376,6,5,17
259,5,3,5
1,6,4,0
573,6,2,10
725,2,1,23
155,4,0,0
104,6,0,0
263,6,7,14
447,5,4,0
650,2,0,0
710,3,1,0
416,1,7,19
376,5,4,50
609,0,2,11
434,3,2,20
592,5,1,17
154,6,7,23
694,3,1,12
691,5,5,0
599,1,4,44
197,7,4,0
372,4,0,0
20,1,2,38
685,0,1,21
727,5,1,222
269,3,3,5
388,3,0,0
60,4,4,51
202,4,2,0
700,2,1,0
699,1,3,182
138,4,1,13
567,7,4,0
458,0,2,34
472,7,4,0
642,3,2,30
675,4,0,21
481,5,4,22
332,0,4,109
493,0,0,28
43,3,5,1089
729,6,1,14
673,0,1,12
215,5,0,0
694,2,0,0
518,0,4,53
304,1,6,79
32,4,0,0
270,1,2,0
527,4,7,67
83,2,1,4
176,1,4,0
349,7,1,0
675,4,6,107
348,2,5,21
169,3,2,0
722,1,2,309
665,7,7,20
22,0,5,126
4,1,3,0
54,5,7,0
241,3,7,27
648,1,1,12
108,3,3,4
370,2,0,0
671,0,0,51
218,5,3,0
88,1,1,0
506,4,4,85
15,3,6,49
560,4,6,0
580,0,1,0
531,3,4,31
233,4,2,0
511,0,7,9
678,2,2,12
494,5,5,50
102,5,7,4
187,7,4,12
51,1,2,3
715,5,0,0
725,5,2,14
524,6,0,0
194,6,7,33
599,4,1,17
245,2,5,5
8,6,1,0
47,1,4,40
46,1,5,149
219,4,5,26
87,3,2,26
29,0,1,0
595,7,5,0
248,4,6,0
166,4,4,80
413,6,5,31
56,1,0,9
20,4,7,60
447,3,5,45
422,6,3,31
647,7,2,0
530,3,5,230
253,7,5,17
105,1,2,17
400,2,6,138
699,3,0,0
616,7,1,0
410,3,7,51
635,6,5,0
29,2,3,0
65,7,4,9
33,1,0,0
94,6,4,6
20,2,3,123
595,4,7,54
426,1,1,12
127,2,5,0
497,6,0,0
697,3,3,78
270,0,4,0
365,2,5,28
123,2,5,0
294,0,5,19
643,3,4,116
678,5,4,12
681,6,4,0
163,6,4,4
497,4,1,36
623,6,7,18
493,1,1,0
354,3,0,6
124,6,5,11
493,0,5,59
231,5,1,0
188,6,7,12
311,7,0,0
179,6,5,0
645,6,7,30
276,7,7,0
724,6,0,0
321,7,3,0
499,6,6,0
78,0,3,6
436,0,6,66
436,1,5,25
133,4,3,21
522,3,5,252
29,5,6,0
244,4,7,14
676,0,4,74
84,5,6,60
713,1,1,0
513,7,1,0
258,7,1,0
204,6,7,28
148,0,1,0
82,5,0,0
546,0,4,71
22,6,2,11
284,2,5,47
463,6,1,0
467,2,2,0
675,6,4,74
107,2,0,0
641,0,5,37
677,0,6,86
168,2,0,0
405,7,0,0
193,0,5,20
316,6,5,6
179,7,7,0
335,6,0,0
467,4,6,0
247,0,6,0
189,0,7,62
452,5,4,20
275,0,7,5
670,4,7,192
323,6,5,16
712,7,3,0
292,4,1,25
130,4,7,122
280,7,2,5
82,0,2,132
280,7,1,0
270,5,7,0
560,5,6,10
472,2,1,8
66,1,6,1800
190,7,4,0
416,0,5,12
586,3,0,0
338,6,0,0
724,0,2,236
131,6,5,28
307,1,7,34
273,6,3,0
43,2,4,161
674,6,7,86
438,5,3,8
203,3,4,45
226,2,6,0
34,1,7,923
0,7,3,0
369,0,4,0
710,6,5,13
234,3,1,5
208,1,5,149
223,4,1,0
554,4,4,84
725,6,5,213
441,4,1,0
410,1,5,156
490,7,1,0
469,2,3,151
619,4,4,82
446,7,7,0
181,6,1,0
422,0,6,82
386,5,4,0
325,2,1,0
84,0,2,139
727,5,4,531
540,7,7,0
400,7,7,0
701,7,0,0
434,1,2,53
3,7,5,0
669,2,0,31
501,5,6,724
669,5,3,20
348,0,0,6
645,1,6,67
484,2,4,28
163,5,2,11
502,5,3,0
706,4,1,22
85,6,3,26
291,6,3,0
305,4,4,34
163,6,2,4
580,4,1,27
592,0,6,88
341,4,1,21
493,6,1,0
420,5,1,0
719,3,7,91
611,4,7,0
262,5,1,9
504,1,4,53
318,4,3,103
727,7,2,0
432,0,7,190
498,0,6,145
317,3,5,32
699,1,0,0
433,7,3,0
16,1,4,19
665,3,4,71
527,7,5,9
718,4,4,134
337,7,7,0
26,0,4,6
260,6,3,14
460,3,7,111
311,6,7,15
204,6,6,0
159,0,1,4
394,7,7,0
559,5,2,0
592,0,3,210
356,5,4,10
539,2,1,0
539,3,0,0
265,0,6,47
9,2,7,259
26,5,0,0
613,2,2,11
81,3,5,35
500,0,1,0
241,6,4,0
386,6,5,18
151,0,2,14
106,0,7,4
728,3,5,3717
417,3,4,0
339,0,0,6
486,4,5,22
57,2,0,0
410,5,0,0
281,5,1,0
331,3,1,20
339,4,1,33
720,7,6,23
657,4,1,0
645,6,3,19
356,2,0,0
298,3,1,0
726,5,0,0
581,5,3,10
341,7,5,0
277,1,7,9
284,1,0,5
524,0,0,9
8,6,6,0
14,7,5,8
93,7,7,6
615,3,7,57
723,0,6,1688
542,1,7,135
664,0,0,133
139,3,1,4
187,5,3,0
515,4,2,0
74,7,7,0
120,3,0,0
490,7,0,0
609,3,0,0
382,7,5,22
193,6,6,8
445,4,5,25
199,5,4,0
678,0,6,33
160,2,4,66
477,4,2,0
428,2,3,70
81,1,4,294
674,6,5,21
584,6,5,0
14,0,6,99
557,1,2,32
495,4,7,81
267,5,3,23
442,0,0,0
687,4,7,0
672,4,0,0
244,4,5,9
258,3,0,0
535,3,1,0
344,1,4,0
129,2,0,0
713,6,0,0
35,7,0,0
566,6,1,0
685,2,3,214
548,6,7,25
422,5,0,0
302,2,2,15
15,1,6,249
114,3,0,4
78,3,4,12
229,6,6,0
607,7,0,0
401,2,6,138
513,2,3,9
43,6,5,34
318,0,3,16
674,0,6,300
192,3,6,85
478,1,5,318
591,6,1,0
297,0,6,0
378,3,4,63
688,5,2,0
269,3,5,14
527,7,4,23
154,3,5,238
683,7,5,0
256,0,6,72
195,5,0,0
52,7,5,3
98,5,3,4
324,7,7,0
240,6,4,5
424,7,2,0
339,5,6,10
226,4,4,0
13,1,4,96
42,1,4,23
457,6,6,27
330,7,4,0
406,0,7,507
371,2,2,17
292,5,2,0
7,7,4,0
392,0,1,7
298,1,1,0
393,6,1,0
290,1,5,0
321,7,0,0
396,5,3,18
190,2,7,31
10,1,2,352
450,5,3,8
225,7,5,0
678,6,5,0
547,1,1,0
321,5,0,0
182,1,6,7
184,6,2,19
543,5,5,89
462,7,4,13
33,5,3,14
121,7,3,4
55,2,6,6
517,5,2,0
273,4,2,0
672,5,2,41
380,1,7,79
437,6,5,0
87,7,2,0
201,5,2,0
589,4,4,44
614,2,3,36
107,5,0,0
471,7,5,0
497,2,2,72
187,1,7,46
432,6,5,73
532,6,2,0
366,1,7,39
343,4,6,21
646,7,4,0
66,2,7,572
419,6,4,0
669,2,1,0
233,3,5,26
97,6,5,13
253,3,0,0
659,4,6,31
239,5,2,0
261,7,6,9
130,0,3,59
185,4,3,19
87,1,5,344
232,2,4,29
601,4,4,139
399,7,3,0
469,0,7,111
321,1,3,0
328,4,6,57
330,4,6,119
593,1,4,78
546,2,5,160
506,3,5,395
714,5,2,0
304,5,0,19
610,2,7,0
215,2,3,68
447,2,3,33
351,4,1,17
159,6,6,44
629,0,7,86
547,4,3,49
718,1,3,212
430,4,0,0
143,7,4,7
228,1,4,0
132,1,2,42
664,1,4,235
65,0,7,523
488,3,6,0
668,0,0,12
373,0,6,28
545,5,3,55
32,0,1,3
597,6,1,0
315,2,7,16
679,3,6,12
427,4,4,82
416,0,1,0
97,1,3,73
252,1,0,0
597,6,4,17
186,7,2,0
681,2,1,0
306,7,2,0
640,4,5,30
243,4,6,5
184,6,7,0
667,2,2,294
550,7,3,0
184,3,3,27
430,6,6,82
28,1,1,0
404,4,2,23
595,0,4,88
389,7,1,0
581,3,2,44
655,5,4,0
535,5,6,0
484,0,0,8
472,6,4,8
289,5,1,0
451,0,1,20
515,7,6,9
233,7,4,0
589,6,7,10
256,7,0,0
149,1,5,0
15,7,1,0
208,5,3,25
562,4,2,0
620,0,0,11
197,6,7,5
63,1,4,54
309,5,0,0
69,3,2,3
624,4,1,11
105,1,3,20
49,7,1,0
453,3,7,53
493,4,5,86
437,0,0,8
281,0,4,32
341,0,0,6
400,4,4,138
584,3,1,0
554,3,5,326
146,3,1,0
422,3,6,19
148,4,5,7
511,3,3,0
481,2,1,45
113,6,4,13
302,3,5,107
615,5,2,0
520,7,0,0
655,6,2,0
618,1,2,57
596,1,0,0
432,1,7,99
164,6,5,23
181,0,5,12
106,2,7,10
138,6,6,63
728,1,0,45
237,7,7,0
410,6,1,0
642,3,7,86
361,2,5,244
11,0,3,502
475,2,2,34
46,3,3,20
564,2,5,52
206,6,6,20
689,6,4,0
533,2,6,111
139,6,3,17
89,3,5,98
219,7,4,0
322,6,5,32
281,5,4,23
111,5,0,0
36,4,4,75
405,6,2,0
301,3,5,187
671,3,5,1051
360,1,4,57
626,0,6,49
351,0,2,27
423,0,3,39
613,4,1,0
538,1,3,9
102,7,1,0
666,3,5,470
597,0,1,10
137,5,0,0
654,7,5,0
269,3,4,23
55,3,7,0
162,1,7,84
275,5,0,0
703,3,0,0
587,6,1,0
522,6,1,0
559,2,6,26
590,7,4,17
352,1,2,44
192,1,3,73
227,7,4,0
512,5,5,0
179,0,4,4
85,5,0,0
380,5,2,0
232,6,7,34
578,5,7,54
506,7,3,0
271,1,1,0
657,3,5,12
114,5,2,0
232,4,1,16
350,6,1,0
633,3,2,19
376,5,3,74
415,1,5,12
551,2,7,151
360,3,5,517
549,3,6,470
638,6,4,0
568,0,0,10
729,7,0,0
244,0,5,22
571,1,4,52
155,7,4,4
199,2,6,0
416,4,0,0
217,2,4,34
549,0,1,25
85,1,6,249
673,3,1,0
343,2,7,6
163,3,3,190
334,2,1,10
455,4,0,8
577,3,6,914
552,0,4,210
264,3,3,32
77,6,7,0
470,0,4,61
568,3,4,58
583,6,6,0
296,1,4,0
112,2,1,0
699,0,3,246
371,4,5,7
107,5,7,17
86,0,4,98
142,4,7,31
253,7,2,0
438,1,7,45
527,2,0,0
442,0,4,0
569,2,2,184
501,4,1,22
678,6,3,0
300,6,5,79
4,4,0,0
584,3,5,0
365,1,1,17
701,6,1,0
453,4,4,25
637,5,5,37
20,2,5,959
220,4,5,37
525,0,3,99
18,4,7,33
396,7,7,0
167,7,0,0
715,6,4,22
347,1,5,0
220,0,0,8
371,7,5,0
279,4,5,41
31,6,5,0
264,6,5,18
356,0,2,17
343,0,5,6
7,5,6,17
602,5,7,57
8,5,1,22
506,5,7,38
323,3,2,0
48,5,2,12
586,5,5,17
128,7,4,7
297,5,1,0
376,3,1,11
19,5,0,0
260,2,3,39
553,6,0,0
300,2,5,9
488,3,5,0
439,5,6,13
461,7,3,0
452,3,2,33
566,3,1,0
229,5,4,0
575,0,5,722
570,5,2,10
369,7,3,0
82,0,1,19
633,6,2,0
302,4,1,9
100,1,2,0
351,6,7,0
79,1,5,0
144,3,1,0
350,5,3,6
164,5,0,0
504,0,2,38
391,0,1,0
8,6,0,0
615,1,2,28
76,7,7,4
376,5,5,7
258,4,5,50
409,1,6,445
31,1,7,0
381,7,4,17
184,3,0,7
400,1,0,0
27,5,1,0
458,2,2,48
130,1,2,74
444,3,7,25
129,2,5,233
574,1,3,177
240,3,6,39
83,0,6,288
72,1,2,10
362,4,4,103
715,6,6,35
401,2,0,0
539,0,4,0
240,7,3,0
617,6,2,0
346,5,6,0
659,2,3,12
37,2,0,0
602,5,3,18
412,2,6,137
250,3,7,5
80,2,5,16
16,2,6,200
536,6,0,0
70,0,5,132
471,4,2,0
73,2,0,0
603,0,0,11
707,7,6,13
512,6,4,0
17,0,5,213
404,3,0,11
387,6,5,7
488,0,2,0
611,5,4,0
129,4,4,80
371,1,5,0
184,5,1,0
692,2,3,0
579,2,0,0
15,5,3,0
365,7,7,0
252,6,6,14
394,6,5,7
382,7,7,11
668,4,6,345
530,0,5,135
205,5,0,0
654,3,4,31
718,2,1,22
354,0,0,10
467,5,4,8
433,6,0,0
625,5,0,0
92,1,6,114
223,7,4,0
720,1,4,163
529,5,0,9
329,7,5,0
189,2,4,77
242,4,4,9
471,1,7,111
127,6,6,0
319,6,3,6
468,2,5,34
395,5,0,0
91,4,2,6
576,6,4,54
147,2,3,11
190,5,2,4
294,7,1,0
360,0,3,210
242,3,6,27
81,6,3,0
53,0,2,9
241,0,0,5
400,5,1,0
272,5,4,0
32,4,6,3
507,0,1,9
406,5,6,138
257,2,2,31
604,5,3,0
68,6,6,184
369,0,5,7
176,4,2,0
